,team_id,game,date_str,time,type,site,opp,conf,srs,team_result,team_pts,opp_pts,ot,win_num,loss_num,streak,arena,team,date,dow,month,day,year
323,11,22,Mon Feb 5 2024,6:00p,REG,0,Michigan State,Big Ten,28.21,L,65.0,76.0,,14.0,8.0,L 4,Breslin Student Events Center,Minnesota,2024-02-05,0,2,5,2024
324,11,23,Thu Feb 8 2024,9:00p,REG,1,Ohio State (5),Big Ten,34.28,L,47.0,71.0,,14.0,9.0,L 5,Williams Arena,Minnesota,2024-02-08,3,2,8,2024
325,11,24,Tue Feb 13 2024,7:00p,REG,0,Rutgers,Big Ten,3.79,L,73.0,81.0,,14.0,10.0,L 6,Jersey Mike's Arena,Minnesota,2024-02-13,1,2,13,2024
326,11,25,Sat Feb 17 2024,3:00p,REG,1,Northwestern,Big Ten,-0.22,W,88.0,63.0,,15.0,10.0,W 1,Williams Arena,Minnesota,2024-02-17,5,2,17,2024
327,11,26,Tue Feb 20 2024,7:00p,REG,1,Wisconsin,Big Ten,7.62,L,56.0,67.0,,15.0,11.0,L 1,Williams Arena,Minnesota,2024-02-20,1,2,20,2024
328,11,27,Sat Feb 24 2024,5:00p,REG,0,Nebraska,Big Ten,22.52,L,51.0,70.0,,15.0,12.0,L 2,Pinnacle Bank Arena,Minnesota,2024-02-24,5,2,24,2024
329,11,28,Wed Feb 28 2024,9:00p,REG,1,Iowa (6),Big Ten,37.03,L,60.0,108.0,,15.0,13.0,L 3,Williams Arena,Minnesota,2024-02-28,2,2,28,2024
330,11,29,Sun Mar 3 2024,1:00p,REG,0,Penn State,Big Ten,25.4,L,34.0,90.0,,15.0,14.0,L 4,Bryce Jordan Center,Minnesota,2024-03-03,6,3,3,2024
332,12,1,Mon Nov 6 2023,8:30p,REG,0,UCLA (4),Pac-12,35.86,L,49.0,92.0,,0.0,1.0,L 1,Pauley Pavilion,Purdue,2023-11-06,0,11,6,2023
333,12,2,Sun Nov 12 2023,4:00p,REG,1,Southern,SWAC,-6.01,W,67.0,50.0,,1.0,1.0,W 1,Mackey Arena,Purdue,2023-11-12,6,11,12,2023
334,12,3,Thu Nov 16 2023,7:00p,REG,1,Texas A&M,SEC,20.57,W,72.0,58.0,,2.0,1.0,W 2,Mackey Arena,Purdue,2023-11-16,3,11,16,2023
335,12,4,Mon Nov 20 2023,4:00p,REG,-1,Florida,SEC,16.51,L,49.0,52.0,,2.0,2.0,L 1,Baha Mar Convention Center,Purdue,2023-11-20,0,11,20,2023
336,12,5,Wed Nov 22 2023,4:00p,REG,-1,Georgia,SEC,10.58,L,57.0,65.0,,2.0,3.0,L 2,Baha Mar Convention Center,Purdue,2023-11-22,2,11,22,2023
337,12,6,Sun Nov 26 2023,2:00p,REG,1,Southern Indiana,OVC,-0.66,W,95.0,57.0,,3.0,3.0,W 1,Mackey Arena,Purdue,2023-11-26,6,11,26,2023
338,12,7,Fri Dec 1 2023,7:00p,REG,0,Dayton,A-10,-8.69,W,67.0,59.0,,4.0,3.0,W 2,University of Dayton Arena,Purdue,2023-12-01,4,12,1,2023
339,12,8,Sun Dec 3 2023,2:00p,REG,1,Valparaiso,MVC,-14.3,W,83.0,56.0,,5.0,3.0,W 3,Mackey Arena,Purdue,2023-12-03,6,12,3,2023
340,12,9,Wed Dec 6 2023,7:00p,REG,1,Southeast Missouri State,OVC,-13.48,W,83.0,57.0,,6.0,3.0,W 4,Mackey Arena,Purdue,2023-12-06,2,12,6,2023
341,12,10,Sun Dec 10 2023,2:00p,REG,0,Minnesota,Big Ten,16.38,L,58.0,60.0,,6.0,4.0,L 1,Williams Arena,Purdue,2023-12-10,6,12,10,2023
342,12,11,Sun Dec 17 2023,12:00p,REG,0,Notre Dame (14),ACC,32.47,L,39.0,76.0,,6.0,5.0,L 2,Purcell Pavilion at the Joyce Center,Purdue,2023-12-17,6,12,17,2023
343,12,12,Wed Dec 20 2023,11:00a,REG,1,Indiana State,MVC,-8.71,W,79.0,63.0,,7.0,5.0,W 1,Mackey Arena,Purdue,2023-12-20,2,12,20,2023
344,12,13,Sat Dec 30 2023,6:00p,REG,1,Wisconsin,Big Ten,7.62,W,89.0,50.0,,8.0,5.0,W 2,Mackey Arena,Purdue,2023-12-30,5,12,30,2023
345,12,14,Tue Jan 2 2024,7:00p,REG,1,Rutgers,Big Ten,3.79,W,77.0,76.0,,9.0,5.0,W 3,Mackey Arena,Purdue,2024-01-02,1,1,2,2024
346,12,15,Wed Jan 10 2024,8:00p,REG,1,Iowa (3),Big Ten,37.03,L,71.0,96.0,,9.0,6.0,L 1,Mackey Arena,Purdue,2024-01-10,2,1,10,2024
347,12,16,Sun Jan 14 2024,12:00p,REG,0,Maryland,Big Ten,22.6,L,66.0,88.0,,9.0,7.0,L 2,Xfinity Center,Purdue,2024-01-14,6,1,14,2024
348,12,17,Thu Jan 18 2024,7:00p,REG,0,Penn State,Big Ten,25.4,L,67.0,80.0,,9.0,8.0,L 3,Bryce Jordan Center,Purdue,2024-01-18,3,1,18,2024
349,12,18,Sun Jan 21 2024,2:00p,REG,1,Indiana (16),Big Ten,30.25,L,68.0,74.0,,9.0,9.0,L 4,Mackey Arena,Purdue,2024-01-21,6,1,21,2024
350,12,19,Wed Jan 24 2024,6:30p,REG,0,Michigan State,Big Ten,28.21,L,70.0,97.0,,9.0,10.0,L 5,Breslin Student Events Center,Purdue,2024-01-24,2,1,24,2024
351,12,20,Sun Jan 28 2024,2:00p,REG,1,Ohio State (12),Big Ten,34.28,L,68.0,71.0,,9.0,11.0,L 6,Mackey Arena,Purdue,2024-01-28,6,1,28,2024
352,12,21,Wed Jan 31 2024,8:00p,REG,0,Nebraska,Big Ten,22.52,L,54.0,68.0,,9.0,12.0,L 7,Pinnacle Bank Arena,Purdue,2024-01-31,2,1,31,2024
353,12,22,Mon Feb 5 2024,8:00p,REG,1,Illinois,Big Ten,19.38,W,77.0,72.0,OT,10.0,12.0,W 1,Mackey Arena,Purdue,2024-02-05,0,2,5,2024
354,12,23,Sun Feb 11 2024,2:00p,REG,0,Indiana (14),Big Ten,30.25,L,62.0,95.0,,10.0,13.0,L 1,Simon Skjodt Assembly Hall,Purdue,2024-02-11,6,2,11,2024
355,12,24,Wed Feb 14 2024,8:00p,REG,0,Northwestern,Big Ten,-0.22,W,74.0,48.0,,11.0,13.0,W 1,Welsh-Ryan Arena,Purdue,2024-02-14,2,2,14,2024
356,12,25,Sat Feb 17 2024,4:00p,REG,1,Nebraska,Big Ten,22.52,L,65.0,77.0,,11.0,14.0,L 1,Mackey Arena,Purdue,2024-02-17,5,2,17,2024
357,12,26,Wed Feb 21 2024,7:00p,REG,1,Michigan State,Big Ten,28.21,L,59.0,68.0,,11.0,15.0,L 2,Mackey Arena,Purdue,2024-02-21,2,2,21,2024
358,12,27,Sun Feb 25 2024,4:00p,REG,0,Wisconsin,Big Ten,7.62,W,79.0,55.0,,12.0,15.0,W 1,,Purdue,2024-02-25,6,2,25,2024
359,12,28,Wed Feb 28 2024,7:00p,REG,1,Penn State,Big Ten,25.4,L,88.0,93.0,,12.0,16.0,L 1,Mackey Arena,Purdue,2024-02-28,2,2,28,2024
360,12,29,Sun Mar 3 2024,7:00p,REG,0,Michigan,Big Ten,18.99,L,60.0,64.0,,12.0,17.0,L 2,Crisler Center,Purdue,2024-03-03,6,3,3,2024
362,13,1,Thu Nov 9 2023,8:00p,REG,1,Illinois-Chicago,MVC,0.25,W,92.0,86.0,OT,1.0,0.0,W 1,Welsh-Ryan Arena,Northwestern,2023-11-09,3,11,9,2023
363,13,2,Sun Nov 12 2023,3:00p,REG,1,Omaha,Summit,-13.54,W,87.0,69.0,,2.0,0.0,W 2,Welsh-Ryan Arena,Northwestern,2023-11-12,6,11,12,2023
364,13,3,Wed Nov 15 2023,7:00p,REG,0,Notre Dame (16),ACC,32.47,L,52.0,110.0,,2.0,1.0,L 1,Purcell Pavilion at the Joyce Center,Northwestern,2023-11-15,2,11,15,2023
365,13,4,Sun Nov 19 2023,3:00p,REG,1,Southeast Missouri State,OVC,-13.48,W,76.0,68.0,,3.0,1.0,W 1,Welsh-Ryan Arena,Northwestern,2023-11-19,6,11,19,2023
366,13,5,Wed Nov 22 2023,2:00p,REG,-1,Florida State (13),ACC,20.48,L,52.0,90.0,,3.0,2.0,L 1,Dollar Loan Center,Northwestern,2023-11-22,2,11,22,2023
367,13,6,Sat Nov 25 2023,12:00a,REG,-1,Belmont,MVC,12.87,L,61.0,83.0,,3.0,3.0,L 2,Dollar Loan Center,Northwestern,2023-11-25,5,11,25,2023
368,13,7,Wed Nov 29 2023,12:00p,REG,1,Loyola (IL),A-10,-1.63,L,68.0,73.0,,3.0,4.0,L 3,Welsh-Ryan Arena,Northwestern,2023-11-29,2,11,29,2023
369,13,8,Sun Dec 3 2023,4:00p,REG,1,Georgetown,Big East,8.49,L,58.0,82.0,,3.0,5.0,L 4,Welsh-Ryan Arena,Northwestern,2023-12-03,6,12,3,2023
370,13,9,Sun Dec 10 2023,1:00p,REG,0,Maryland,Big Ten,22.6,L,58.0,71.0,,3.0,6.0,L 5,Xfinity Center,Northwestern,2023-12-10,6,12,10,2023
371,13,10,Wed Dec 13 2023,8:00p,REG,0,DePaul,Big East,7.96,L,65.0,90.0,,3.0,7.0,L 6,Wintrust Arena,Northwestern,2023-12-13,2,12,13,2023
372,13,11,Sun Dec 17 2023,3:00p,REG,1,Bradley,MVC,-17.28,W,86.0,66.0,,4.0,7.0,W 1,Welsh-Ryan Arena,Northwestern,2023-12-17,6,12,17,2023
373,13,12,Thu Dec 21 2023,11:00a,REG,0,Temple,AAC,8.79,W,72.0,68.0,,5.0,7.0,W 2,Liacouras Center,Northwestern,2023-12-21,3,12,21,2023
374,13,13,Sat Dec 30 2023,3:00p,REG,1,Rutgers,Big Ten,3.79,W,77.0,70.0,,6.0,7.0,W 3,Welsh-Ryan Arena,Northwestern,2023-12-30,5,12,30,2023
375,13,14,Tue Jan 2 2024,6:00p,REG,0,Penn State,Big Ten,25.4,L,55.0,95.0,,6.0,8.0,L 1,Bryce Jordan Center,Northwestern,2024-01-02,1,1,2,2024
376,13,15,Fri Jan 5 2024,8:00p,REG,1,Ohio State (20),Big Ten,34.28,L,60.0,90.0,,6.0,9.0,L 2,Welsh-Ryan Arena,Northwestern,2024-01-05,4,1,5,2024
377,13,16,Wed Jan 10 2024,7:30p,REG,0,Wisconsin,Big Ten,7.62,W,74.0,69.0,,7.0,9.0,W 1,,Northwestern,2024-01-10,2,1,10,2024
378,13,17,Sun Jan 14 2024,3:00p,REG,1,Illinois,Big Ten,19.38,L,52.0,93.0,,7.0,10.0,L 1,Welsh-Ryan Arena,Northwestern,2024-01-14,6,1,14,2024
379,13,18,Wed Jan 17 2024,6:30p,REG,0,Michigan State,Big Ten,28.21,L,72.0,91.0,,7.0,11.0,L 2,Breslin Student Events Center,Northwestern,2024-01-17,2,1,17,2024
380,13,19,Thu Jan 25 2024,8:00p,REG,1,Penn State,Big Ten,25.4,L,65.0,76.0,,7.0,12.0,L 3,Welsh-Ryan Arena,Northwestern,2024-01-25,3,1,25,2024
381,13,20,Sun Jan 28 2024,2:00p,REG,0,Indiana (14),Big Ten,30.25,L,59.0,100.0,,7.0,13.0,L 4,Simon Skjodt Assembly Hall,Northwestern,2024-01-28,6,1,28,2024
382,13,21,Wed Jan 31 2024,8:00p,REG,1,Iowa (3),Big Ten,37.03,L,74.0,110.0,,7.0,14.0,L 5,Welsh-Ryan Arena,Northwestern,2024-01-31,2,1,31,2024
383,13,22,Sun Feb 4 2024,3:00p,REG,1,Wisconsin,Big Ten,7.62,W,69.0,43.0,,8.0,14.0,W 1,Welsh-Ryan Arena,Northwestern,2024-02-04,6,2,4,2024
384,13,23,Thu Feb 8 2024,7:00p,REG,0,Illinois,Big Ten,19.38,L,71.0,82.0,,8.0,15.0,L 1,State Farm Center,Northwestern,2024-02-08,3,2,8,2024
385,13,24,Wed Feb 14 2024,8:00p,REG,1,Purdue,Big Ten,14.46,L,48.0,74.0,,8.0,16.0,L 2,Welsh-Ryan Arena,Northwestern,2024-02-14,2,2,14,2024
386,13,25,Sat Feb 17 2024,3:00p,REG,0,Minnesota,Big Ten,16.38,L,63.0,88.0,,8.0,17.0,L 3,Williams Arena,Northwestern,2024-02-17,5,2,17,2024
387,13,26,Tue Feb 20 2024,9:00p,REG,0,Nebraska,Big Ten,22.52,L,50.0,75.0,,8.0,18.0,L 4,Pinnacle Bank Arena,Northwestern,2024-02-20,1,2,20,2024
388,13,27,Sat Feb 24 2024,3:00p,REG,1,Michigan,Big Ten,18.99,L,60.0,74.0,,8.0,19.0,L 5,Welsh-Ryan Arena,Northwestern,2024-02-24,5,2,24,2024
389,13,28,Tue Feb 27 2024,7:00p,REG,1,Indiana (14),Big Ten,30.25,L,64.0,84.0,,8.0,20.0,L 6,Welsh-Ryan Arena,Northwestern,2024-02-27,1,2,27,2024
390,13,29,Sun Mar 3 2024,2:00p,REG,0,Rutgers,Big Ten,3.79,W,72.0,61.0,,9.0,20.0,W 1,Jersey Mike's Arena,Northwestern,2024-03-03,6,3,3,2024
392,14,1,Mon Nov 6 2023,7:00p,REG,1,Monmouth,CAA,-1.12,W,56.0,51.0,,1.0,0.0,W 1,Jersey Mike's Arena,Rutgers,2023-11-06,0,11,6,2023
393,14,2,Thu Nov 9 2023,7:00p,REG,1,Wagner,NEC,-30.42,W,86.0,43.0,,2.0,0.0,W 2,,Rutgers,2023-11-09,3,11,9,2023
394,14,3,Sun Nov 12 2023,5:00p,REG,1,Auburn,SEC,20.77,L,56.0,76.0,,2.0,1.0,L 1,Jersey Mike's Arena,Rutgers,2023-11-12,6,11,12,2023
395,14,4,Wed Nov 15 2023,7:00p,REG,0,Seton Hall,Big East,14.01,L,63.0,82.0,,2.0,2.0,L 2,Walsh Gymnasium,Rutgers,2023-11-15,2,11,15,2023
396,14,5,Sat Nov 18 2023,12:00p,REG,1,Saint Francis (PA),NEC,-31.56,W,80.0,51.0,,3.0,2.0,W 1,Jersey Mike's Arena,Rutgers,2023-11-18,5,11,18,2023
397,14,6,Mon Nov 20 2023,7:00p,REG,1,Fairfield,MAAC,6.88,L,54.0,78.0,,3.0,3.0,L 1,Jersey Mike's Arena,Rutgers,2023-11-20,0,11,20,2023
398,14,7,Fri Nov 24 2023,9:30p,REG,-1,Texas Tech,Big 12,13.18,L,72.0,79.0,,3.0,4.0,L 2,South Point Arena,Rutgers,2023-11-24,4,11,24,2023
399,14,8,Sat Nov 25 2023,9:30p,REG,-1,Boise State,MWC,2.57,L,65.0,68.0,,3.0,5.0,L 3,South Point Arena,Rutgers,2023-11-25,5,11,25,2023
400,14,9,Wed Nov 29 2023,11:00a,REG,1,Delaware State,MEAC,-24.99,W,82.0,48.0,,4.0,5.0,W 1,Jersey Mike's Arena,Rutgers,2023-11-29,2,11,29,2023
401,14,10,Fri Dec 1 2023,7:00p,REG,1,Lafayette,Patriot,-16.85,W,69.0,48.0,,5.0,5.0,W 2,Jersey Mike's Arena,Rutgers,2023-12-01,4,12,1,2023
402,14,11,Tue Dec 5 2023,7:00p,REG,1,La Salle,A-10,-12.67,W,98.0,67.0,,6.0,5.0,W 3,Jersey Mike's Arena,Rutgers,2023-12-05,1,12,5,2023
403,14,12,Sat Dec 9 2023,4:00p,REG,1,Indiana (16),Big Ten,30.25,L,56.0,66.0,,6.0,6.0,L 1,Jersey Mike's Arena,Rutgers,2023-12-09,5,12,9,2023
404,14,13,Wed Dec 13 2023,7:00p,REG,0,Princeton,Ivy,17.41,L,55.0,66.0,,6.0,7.0,L 2,Jadwin Gymnasium,Rutgers,2023-12-13,2,12,13,2023
405,14,14,Sun Dec 17 2023,5:30p,REG,1,Virginia Tech (16),ACC,27.25,L,59.0,84.0,,6.0,8.0,L 3,Jersey Mike's Arena,Rutgers,2023-12-17,6,12,17,2023
406,14,15,Sat Dec 30 2023,3:00p,REG,0,Northwestern,Big Ten,-0.22,L,70.0,77.0,,6.0,9.0,L 4,Welsh-Ryan Arena,Rutgers,2023-12-30,5,12,30,2023
407,14,16,Tue Jan 2 2024,7:00p,REG,0,Purdue,Big Ten,14.46,L,76.0,77.0,,6.0,10.0,L 5,Mackey Arena,Rutgers,2024-01-02,1,1,2,2024
408,14,17,Fri Jan 5 2024,6:00p,REG,1,Iowa (4),Big Ten,37.03,L,69.0,103.0,,6.0,11.0,L 6,Jersey Mike's Arena,Rutgers,2024-01-05,4,1,5,2024
409,14,18,Thu Jan 11 2024,6:00p,REG,0,Ohio State (17),Big Ten,34.28,L,55.0,90.0,,6.0,12.0,L 7,Value City Arena,Rutgers,2024-01-11,3,1,11,2024
410,14,19,Sun Jan 14 2024,2:00p,REG,1,Penn State,Big Ten,25.4,L,80.0,94.0,,6.0,13.0,L 8,Jersey Mike's Arena,Rutgers,2024-01-14,6,1,14,2024
411,14,20,Wed Jan 17 2024,7:00p,REG,0,Illinois,Big Ten,19.38,L,68.0,96.0,,6.0,14.0,L 9,State Farm Center,Rutgers,2024-01-17,2,1,17,2024
412,14,21,Sun Jan 21 2024,2:00p,REG,1,Michigan,Big Ten,18.99,L,50.0,56.0,,6.0,15.0,L 10,Jersey Mike's Arena,Rutgers,2024-01-21,6,1,21,2024
413,14,22,Sat Jan 27 2024,3:00p,REG,0,Wisconsin,Big Ten,7.62,L,62.0,73.0,,6.0,16.0,L 11,,Rutgers,2024-01-27,5,1,27,2024
414,14,23,Tue Jan 30 2024,7:00p,REG,1,Michigan State,Big Ten,28.21,L,64.0,82.0,,6.0,17.0,L 12,Jersey Mike's Arena,Rutgers,2024-01-30,1,1,30,2024
415,14,24,Sat Feb 3 2024,3:00p,REG,0,Nebraska,Big Ten,22.52,W,71.0,70.0,,7.0,17.0,W 1,Pinnacle Bank Arena,Rutgers,2024-02-03,5,2,3,2024
416,14,25,Tue Feb 6 2024,8:30p,REG,1,Maryland,Big Ten,22.6,L,59.0,67.0,,7.0,18.0,L 1,Jersey Mike's Arena,Rutgers,2024-02-06,1,2,6,2024
417,14,26,Sat Feb 10 2024,2:00p,REG,0,Michigan,Big Ten,18.99,L,58.0,86.0,,7.0,19.0,L 2,Crisler Center,Rutgers,2024-02-10,5,2,10,2024
418,14,27,Tue Feb 13 2024,7:00p,REG,1,Minnesota,Big Ten,16.38,W,81.0,73.0,,8.0,19.0,W 1,Jersey Mike's Arena,Rutgers,2024-02-13,1,2,13,2024
419,14,28,Sat Feb 17 2024,2:00p,REG,1,Wisconsin,Big Ten,7.62,L,43.0,61.0,,8.0,20.0,L 1,Jersey Mike's Arena,Rutgers,2024-02-17,5,2,17,2024
420,14,29,Wed Feb 21 2024,7:00p,REG,0,Maryland,Big Ten,22.6,L,62.0,81.0,,8.0,21.0,L 2,Xfinity Center,Rutgers,2024-02-21,2,2,21,2024
421,14,30,Sat Feb 24 2024,2:00p,REG,0,Michigan State,Big Ten,28.21,L,57.0,93.0,,8.0,22.0,L 3,Breslin Student Events Center,Rutgers,2024-02-24,5,2,24,2024
422,14,31,Sun Mar 3 2024,2:00p,REG,1,Northwestern,Big Ten,-0.22,L,61.0,72.0,,8.0,23.0,L 4,Jersey Mike's Arena,Rutgers,2024-03-03,6,3,3,2024
